userID	bookmarkID	tagID	day	month	year	hour	minute	second
2232	4656	174	7	9	2007	14	27	19
2232	4656	179	7	9	2007	14	27	19
2232	4656	221	7	9	2007	14	27	19
2232	4656	223	7	9	2007	14	27	19
2232	4657	174	7	9	2007	14	26	14
2232	4658	36	17	7	2007	16	35	45
2232	4658	78	17	7	2007	16	35	45
2232	4658	1750	17	7	2007	16	35	45
2232	4658	4303	17	7	2007	16	35	45
2232	4659	36	17	7	2007	16	35	22
2232	4659	665	17	7	2007	16	35	22
2232	4660	36	17	7	2007	16	26	21
2232	4660	1113	17	7	2007	16	26	21
2232	4660	2053	17	7	2007	16	26	21
2232	4661	179	17	7	2007	16	24	2
2232	4662	147	17	7	2007	16	21	37
2232	4662	174	17	7	2007	16	21	37
2232	4662	179	17	7	2007	16	21	37
2232	4664	36	1	5	2007	18	38	58
2232	4664	174	1	5	2007	18	38	58
2232	4664	223	1	5	2007	18	38	58
2232	4664	712	1	5	2007	18	38	58
2232	4664	4306	1	5	2007	18	38	58
2232	4664	4307	1	5	2007	18	38	58
2232	4664	4308	1	5	2007	18	38	58
2300	2622	365	28	10	2010	13	20	39
2300	2622	2528	28	10	2010	13	20	39
2300	2622	4322	28	10	2010	13	20	39
2300	3048	97	9	11	2010	3	30	54
2300	3048	183	9	11	2010	3	30	54
2300	3048	940	9	11	2010	3	30	54
2300	4667	166	9	11	2010	14	11	1
2300	4667	961	9	11	2010	14	11	1
2300	4667	2978	9	11	2010	14	11	1
2300	4668	395	9	11	2010	4	39	31
2300	4668	431	9	11	2010	4	39	31
2300	4668	434	9	11	2010	4	39	31
2300	4668	508	9	11	2010	4	39	31
2300	4668	932	9	11	2010	4	39	31
2300	4668	2209	9	11	2010	4	39	31
2300	4670	91	9	11	2010	3	52	25
2300	4670	385	9	11	2010	3	52	25
2300	4670	4309	9	11	2010	3	52	25
2300	4671	36	9	11	2010	2	32	6
2300	4671	734	9	11	2010	2	32	6
2300	4671	1759	9	11	2010	2	32	6
2300	4671	3450	9	11	2010	2	32	6
2300	4671	4311	9	11	2010	2	32	6
2300	4671	4312	9	11	2010	2	32	6
2300	4671	4313	9	11	2010	2	32	6
2300	4673	694	9	11	2010	1	50	53
2300	4673	940	9	11	2010	1	50	53
2300	4673	1305	9	11	2010	1	50	53
2300	4674	694	9	11	2010	1	50	14
2300	4674	940	9	11	2010	1	50	14
2300	4674	4314	9	11	2010	1	50	14
2300	4676	91	9	11	2010	1	22	11
2300	4676	324	9	11	2010	1	22	11
2300	4676	1219	9	11	2010	1	22	11
2300	4676	4315	9	11	2010	1	22	11
2300	4676	4316	9	11	2010	1	22	11
2300	4677	143	8	11	2010	3	37	50
2300	4677	307	8	11	2010	3	37	50
2300	4678	66	8	11	2010	3	29	11
2300	4678	101	8	11	2010	3	29	11
2300	4678	335	8	11	2010	3	29	11
2300	4679	119	8	11	2010	3	26	51
2300	4679	272	8	11	2010	3	26	51
2300	4679	290	8	11	2010	3	26	51
2300	4681	457	8	11	2010	2	42	53
2300	4681	533	8	11	2010	2	42	53
2300	4682	400	8	11	2010	2	29	49
2300	4682	447	8	11	2010	2	29	49
2300	4682	1624	8	11	2010	2	29	49
2300	4682	2100	8	11	2010	2	29	49
2300	4682	2103	8	11	2010	2	29	49
2300	4682	2984	8	11	2010	2	29	49
2300	4683	431	8	11	2010	2	24	25
2300	4683	434	8	11	2010	2	24	25
2300	4683	455	8	11	2010	2	24	25
2300	4683	456	8	11	2010	2	24	25
2300	4683	457	8	11	2010	2	24	25
2300	4683	475	8	11	2010	2	24	25
2300	4683	932	8	11	2010	2	24	25
2300	4683	1063	8	11	2010	2	24	25
2300	4684	4	8	11	2010	2	18	54
2300	4684	211	8	11	2010	2	18	54
2300	4684	533	8	11	2010	2	18	54
2300	4685	199	8	11	2010	2	12	38
2300	4685	263	8	11	2010	2	12	38
2300	4685	266	8	11	2010	2	12	38
2300	4685	357	8	11	2010	2	12	38
2300	4685	1543	8	11	2010	2	12	38
2300	4685	2231	8	11	2010	2	12	38
2300	4685	4317	8	11	2010	2	12	38
2300	4686	278	8	11	2010	0	26	41
2300	4686	793	8	11	2010	0	26	41
2300	4686	1302	8	11	2010	0	26	41
2300	4686	2036	8	11	2010	0	26	41
2300	4686	4318	8	11	2010	0	26	41
2300	4687	166	8	11	2010	0	15	19
2300	4688	393	7	11	2010	16	47	46
2300	4688	2247	7	11	2010	16	47	46
2300	4689	143	3	11	2010	2	56	9
2300	4689	888	3	11	2010	2	56	9
2300	4689	1183	3	11	2010	2	56	9
2300	4689	1611	3	11	2010	2	56	9
2300	4689	2424	3	11	2010	2	56	9
2300	4691	431	3	11	2010	2	33	17
2300	4691	434	3	11	2010	2	33	17
2300	4691	486	3	11	2010	2	33	17
2300	4691	1680	3	11	2010	2	33	17
2300	4691	2149	3	11	2010	2	33	17
2300	4692	159	3	11	2010	2	30	36
2300	4692	204	3	11	2010	2	30	36
2300	4692	4320	3	11	2010	2	30	36
2300	4694	159	30	10	2010	4	46	35
2300	4694	203	30	10	2010	4	46	35
2300	4694	2528	30	10	2010	4	46	35
2300	4695	204	30	10	2010	4	37	48
2300	4695	272	30	10	2010	4	37	48
2300	4695	2087	30	10	2010	4	37	48
2300	4695	4321	30	10	2010	4	37	48
2300	4696	143	28	10	2010	15	16	20
2300	4696	869	28	10	2010	15	16	20
2300	4696	961	28	10	2010	15	16	20
2300	4696	962	28	10	2010	15	16	20
2300	4696	3276	28	10	2010	15	16	20
2300	4697	940	28	10	2010	15	8	35
2300	4697	1079	28	10	2010	15	8	35
2300	4698	140	27	10	2010	16	39	50
2300	4698	455	27	10	2010	16	39	50
2300	4698	2150	27	10	2010	16	39	50
2300	4699	2150	27	10	2010	16	39	21
2300	4701	455	23	10	2010	3	30	45
2300	4701	509	23	10	2010	3	30	45
2300	4701	800	23	10	2010	3	30	45
2300	4701	928	23	10	2010	3	30	45
2300	4701	1063	23	10	2010	3	30	45
2300	4702	206	23	10	2010	3	29	24
2300	4702	207	23	10	2010	3	29	24
2300	4702	307	23	10	2010	3	29	24
2300	4702	359	23	10	2010	3	29	24
2300	4702	475	23	10	2010	3	29	24
2300	4702	529	23	10	2010	3	29	24
2300	4702	4323	23	10	2010	3	29	24
2300	4703	97	21	10	2010	14	52	21
2300	4703	4324	21	10	2010	14	52	21
2300	4705	183	21	10	2010	14	50	30
2300	4705	2528	21	10	2010	14	50	30
2300	4705	4325	21	10	2010	14	50	30
2300	4706	16	21	10	2010	2	8	49
2300	4706	255	21	10	2010	2	8	49
2300	4706	1130	21	10	2010	2	8	49
2300	4706	1259	21	10	2010	2	8	49
2300	4706	2528	21	10	2010	2	8	49
2300	4707	227	20	10	2010	4	28	26
2300	4707	385	20	10	2010	4	28	26
2300	4707	792	20	10	2010	4	28	26
2300	4707	3484	20	10	2010	4	28	26
2300	4707	4326	20	10	2010	4	28	26
2300	4707	4327	20	10	2010	4	28	26
2300	4708	4326	20	10	2010	4	22	12
2300	4709	203	20	10	2010	4	13	53
2300	4709	209	20	10	2010	4	13	53
2300	4709	4328	20	10	2010	4	13	53
2300	4710	143	20	10	2010	3	47	29
2300	4710	227	20	10	2010	3	47	29
2300	4710	266	20	10	2010	3	47	29
2300	4710	1259	20	10	2010	3	47	29
2300	4710	1611	20	10	2010	3	47	29
2300	4712	159	20	10	2010	2	25	33
2300	4712	307	20	10	2010	2	25	33
2300	4712	2260	20	10	2010	2	25	33
2300	4713	156	20	10	2010	1	59	25
2300	4713	298	20	10	2010	1	59	25
2300	4713	365	20	10	2010	1	59	25
2300	4713	447	20	10	2010	1	59	25
2300	4713	533	20	10	2010	1	59	25
2300	4714	431	20	10	2010	1	8	21
2300	4714	434	20	10	2010	1	8	21
2300	4714	2149	20	10	2010	1	8	21
2300	4715	275	19	10	2010	3	35	14
2300	4715	505	19	10	2010	3	35	14
2300	4715	961	19	10	2010	3	35	14
2300	4715	962	19	10	2010	3	35	14
2300	4716	199	19	10	2010	3	33	11
2300	4716	431	19	10	2010	3	33	11
2300	4716	434	19	10	2010	3	33	11
2300	4716	456	19	10	2010	3	33	11
2300	4716	508	19	10	2010	3	33	11
2300	4717	365	19	10	2010	3	24	29
2300	4717	2445	19	10	2010	3	24	29
2300	4717	2528	19	10	2010	3	24	29
2300	4718	878	19	10	2010	3	22	56
2300	4719	1063	19	10	2010	3	22	2
2300	4719	3117	19	10	2010	3	22	2
2300	4720	159	19	10	2010	3	18	3
2300	4720	203	19	10	2010	3	18	3
2300	4720	255	19	10	2010	3	18	3
2300	4720	365	19	10	2010	3	18	3
2300	4720	1316	19	10	2010	3	18	3
2300	4720	2528	19	10	2010	3	18	3
2300	4721	97	18	10	2010	18	24	16
2300	4721	4324	18	10	2010	18	24	16
2300	4721	4329	18	10	2010	18	24	16
2300	4722	143	17	10	2010	2	42	24
2300	4722	234	17	10	2010	2	42	24
2300	4722	383	17	10	2010	2	42	24
2300	4722	546	17	10	2010	2	42	24
2300	4722	857	17	10	2010	2	42	24
2300	4722	2424	17	10	2010	2	42	24
2300	4723	159	17	10	2010	1	30	14
2300	4723	301	17	10	2010	1	30	14
2300	4723	869	17	10	2010	1	30	14
2300	4723	878	17	10	2010	1	30	14
2300	4723	879	17	10	2010	1	30	14
2300	4723	986	17	10	2010	1	30	14
2300	4723	1018	17	10	2010	1	30	14
2300	4723	4330	17	10	2010	1	30	14
2300	4724	183	16	10	2010	4	2	38
2300	4724	365	16	10	2010	4	2	38
2300	4724	495	16	10	2010	4	2	38
2300	4724	1057	16	10	2010	4	2	38
2300	4725	475	16	10	2010	4	1	25
2300	4725	520	16	10	2010	4	1	25
2300	4726	475	15	10	2010	4	7	31
2300	4726	520	15	10	2010	4	7	31
2300	4726	4331	15	10	2010	4	7	31
2300	4727	2790	15	10	2010	3	36	47
2300	4729	122	15	10	2010	2	46	59
2300	4729	395	15	10	2010	2	46	59
2300	4729	431	15	10	2010	2	46	59
2300	4729	434	15	10	2010	2	46	59
2300	4729	1075	15	10	2010	2	46	59
2300	4729	1125	15	10	2010	2	46	59
2300	4730	431	15	10	2010	2	45	7
2300	4730	434	15	10	2010	2	45	7
2300	4730	456	15	10	2010	2	45	7
2300	4730	632	15	10	2010	2	45	7
2300	4730	878	15	10	2010	2	45	7
2300	4730	1054	15	10	2010	2	45	7
2300	4731	275	15	10	2010	2	39	8
2300	4731	544	15	10	2010	2	39	8
2300	4731	961	15	10	2010	2	39	8
2300	4731	962	15	10	2010	2	39	8
2300	4732	475	14	10	2010	14	21	41
2300	4732	520	14	10	2010	14	21	41
2300	4734	159	14	10	2010	3	50	32
2300	4734	206	14	10	2010	3	50	32
2300	4734	307	14	10	2010	3	50	32
2300	4734	357	14	10	2010	3	50	32
2300	4734	359	14	10	2010	3	50	32
2300	4734	499	14	10	2010	3	50	32
2300	4734	2260	14	10	2010	3	50	32
2300	4735	16	14	10	2010	3	24	3
2300	4735	156	14	10	2010	3	24	3
2300	4735	632	14	10	2010	3	24	3
2300	4735	888	14	10	2010	3	24	3
2300	4735	1611	14	10	2010	3	24	3
2300	4735	4333	14	10	2010	3	24	3
2300	4736	4334	13	10	2010	17	22	44
2300	4736	4335	13	10	2010	17	22	44
2300	4736	4336	13	10	2010	17	22	44
2300	4737	400	13	10	2010	4	12	8
2300	4737	2418	13	10	2010	4	12	8
2300	4738	88	13	10	2010	4	6	33
2300	4738	116	13	10	2010	4	6	33
2300	4738	119	13	10	2010	4	6	33
2300	4738	735	13	10	2010	4	6	33
2300	4739	529	13	10	2010	3	58	8
2300	4739	861	13	10	2010	3	58	8
2300	4739	4332	13	10	2010	3	58	8
2300	4740	243	12	10	2010	4	28	59
2300	4741	97	12	10	2010	2	59	47
2300	4741	203	12	10	2010	2	59	47
2300	4741	695	12	10	2010	2	59	47
2300	4741	1588	12	10	2010	2	59	47
2300	4741	4337	12	10	2010	2	59	47
2300	4743	91	11	10	2010	22	47	38
2300	4745	159	11	10	2010	22	46	28
2300	4746	178	11	10	2010	22	46	10
2300	4746	4339	11	10	2010	22	46	10
2300	4750	97	10	10	2010	22	7	32
2300	4750	143	10	10	2010	22	7	32
2300	4750	454	10	10	2010	22	7	32
2300	4750	880	10	10	2010	22	7	32
2300	4750	4343	10	10	2010	22	7	32
2300	4750	4344	10	10	2010	22	7	32
2300	4751	161	10	10	2010	2	47	37
2300	4751	199	10	10	2010	2	47	37
2300	4751	958	10	10	2010	2	47	37
2300	4751	1899	10	10	2010	2	47	37
2300	4751	2645	10	10	2010	2	47	37
2300	4753	183	7	10	2010	14	20	16
2300	4753	4318	7	10	2010	14	20	16
2300	4753	4345	7	10	2010	14	20	16
2300	4754	146	7	10	2010	2	43	48
2300	4754	1183	7	10	2010	2	43	48
2300	4754	1259	7	10	2010	2	43	48
2300	4754	1611	7	10	2010	2	43	48
2300	4754	3336	7	10	2010	2	43	48
2300	4754	4346	7	10	2010	2	43	48
2300	4756	1216	6	10	2010	19	31	12
2300	4756	2517	6	10	2010	19	31	12
2300	4758	1280	5	10	2010	23	38	50
2300	4758	3905	5	10	2010	23	38	50
2300	4758	4349	5	10	2010	23	38	50
2300	4758	4350	5	10	2010	23	38	50
2300	4759	178	5	10	2010	23	36	43
2300	4759	183	5	10	2010	23	36	43
2300	4759	4351	5	10	2010	23	36	43
2315	312	122	19	10	2010	17	6	28
2315	312	206	19	10	2010	17	6	28
2315	312	434	19	10	2010	17	6	28
2315	312	435	19	10	2010	17	6	28
2315	312	446	19	10	2010	17	6	28
2315	312	556	19	10	2010	17	6	28
2315	312	1107	19	10	2010	17	6	28
2315	1263	158	21	10	2010	5	47	9
2315	1263	434	21	10	2010	5	47	9
2315	1263	435	21	10	2010	5	47	9
2315	1263	446	21	10	2010	5	47	9
2315	4713	438	22	10	2010	20	12	9
2315	4713	534	22	10	2010	20	12	9
2315	4713	1180	22	10	2010	20	12	9
2315	4713	2899	22	10	2010	20	12	9
2315	4761	365	7	11	2010	21	30	6
2315	4761	1127	7	11	2010	21	30	6
2315	4761	1719	7	11	2010	21	30	6
2315	4761	2899	7	11	2010	21	30	6
2315	4763	143	7	11	2010	21	28	22
2315	4763	156	7	11	2010	21	28	22
2315	4763	534	7	11	2010	21	28	22
2315	4763	2899	7	11	2010	21	28	22
2315	4763	3884	7	11	2010	21	28	22
2315	4764	243	7	11	2010	21	28	11
2315	4764	365	7	11	2010	21	28	11
2315	4764	396	7	11	2010	21	28	11
2315	4764	2899	7	11	2010	21	28	11
2315	4765	16	7	11	2010	15	22	39
2315	4765	52	7	11	2010	15	22	39
2315	4765	94	7	11	2010	15	22	39
2315	4765	368	7	11	2010	15	22	39
2315	4765	498	7	11	2010	15	22	39
2315	4765	888	7	11	2010	15	22	39
2315	4765	1259	7	11	2010	15	22	39
2315	4765	1266	7	11	2010	15	22	39
2315	4765	2053	7	11	2010	15	22	39
2315	4765	2424	7	11	2010	15	22	39
2315	4765	3852	7	11	2010	15	22	39
2315	4765	4354	7	11	2010	15	22	39
2315	4765	4355	7	11	2010	15	22	39
2315	4766	16	6	11	2010	9	54	33
2315	4766	150	6	11	2010	9	54	33
2315	4766	156	6	11	2010	9	54	33
2315	4766	283	6	11	2010	9	54	33
2315	4766	546	6	11	2010	9	54	33
2315	4766	888	6	11	2010	9	54	33
2315	4766	1844	6	11	2010	9	54	33
2315	4766	1872	6	11	2010	9	54	33
2315	4766	1917	6	11	2010	9	54	33
2315	4766	2695	6	11	2010	9	54	33
2315	4767	278	6	11	2010	9	30	8
2315	4767	1135	6	11	2010	9	30	8
2315	4767	1216	6	11	2010	9	30	8
2315	4767	1796	6	11	2010	9	30	8
2315	4767	3920	6	11	2010	9	30	8
2315	4769	101	6	11	2010	9	29	5
2315	4769	343	6	11	2010	9	29	5
2315	4769	1216	6	11	2010	9	29	5
2315	4769	2247	6	11	2010	9	29	5
2315	4769	4356	6	11	2010	9	29	5
2315	4771	365	5	11	2010	20	40	56
2315	4771	415	5	11	2010	20	40	56
2315	4771	1522	5	11	2010	20	40	56
2315	4771	1716	5	11	2010	20	40	56
2315	4771	4357	5	11	2010	20	40	56
2315	4773	119	5	11	2010	20	18	29
2315	4773	143	5	11	2010	20	18	29
2315	4773	396	5	11	2010	20	18	29
2315	4773	443	5	11	2010	20	18	29
2315	4773	951	5	11	2010	20	18	29
2315	4773	1719	5	11	2010	20	18	29
2315	4775	16	5	11	2010	20	15	32
2315	4775	122	5	11	2010	20	15	32
2315	4775	156	5	11	2010	20	15	32
2315	4775	343	5	11	2010	20	15	32
2315	4775	349	5	11	2010	20	15	32
2315	4775	458	5	11	2010	20	15	32
2315	4775	518	5	11	2010	20	15	32
2315	4775	792	5	11	2010	20	15	32
2315	4775	1714	5	11	2010	20	15	32
2315	4775	1733	5	11	2010	20	15	32
2315	4776	143	5	11	2010	20	14	49
2315	4776	156	5	11	2010	20	14	49
2315	4776	209	5	11	2010	20	14	49
2315	4776	278	5	11	2010	20	14	49
2315	4776	385	5	11	2010	20	14	49
2315	4776	435	5	11	2010	20	14	49
2315	4776	464	5	11	2010	20	14	49
2315	4776	495	5	11	2010	20	14	49
2315	4776	793	5	11	2010	20	14	49
2315	4776	1247	5	11	2010	20	14	49
2315	4776	4358	5	11	2010	20	14	49
2315	4777	343	5	11	2010	20	13	28
2315	4777	1196	5	11	2010	20	13	28
2315	4777	2424	5	11	2010	20	13	28
2315	4777	3574	5	11	2010	20	13	28
2315	4777	4161	5	11	2010	20	13	28
2315	4777	4359	5	11	2010	20	13	28
2315	4778	266	5	11	2010	20	13	3
2315	4778	888	5	11	2010	20	13	3
2315	4778	2810	5	11	2010	20	13	3
2315	4779	119	5	11	2010	20	12	49
2315	4779	156	5	11	2010	20	12	49
2315	4779	204	5	11	2010	20	12	49
2315	4779	209	5	11	2010	20	12	49
2315	4779	299	5	11	2010	20	12	49
2315	4779	335	5	11	2010	20	12	49
2315	4779	365	5	11	2010	20	12	49
2315	4779	443	5	11	2010	20	12	49
2315	4779	507	5	11	2010	20	12	49
2315	4779	1796	5	11	2010	20	12	49
2315	4779	2493	5	11	2010	20	12	49
2315	4779	3555	5	11	2010	20	12	49
2315	4779	4360	5	11	2010	20	12	49
2315	4781	16	3	11	2010	23	50	5
2315	4781	156	3	11	2010	23	50	5
2315	4781	365	3	11	2010	23	50	5
2315	4781	400	3	11	2010	23	50	5
2315	4781	1132	3	11	2010	23	50	5
2315	4781	4361	3	11	2010	23	50	5
2315	4782	16	3	11	2010	20	48	5
2315	4782	91	3	11	2010	20	48	5
2315	4782	146	3	11	2010	20	48	5
2315	4782	323	3	11	2010	20	48	5
2315	4782	339	3	11	2010	20	48	5
2315	4782	460	3	11	2010	20	48	5
2315	4782	691	3	11	2010	20	48	5
2315	4782	980	3	11	2010	20	48	5
2315	4782	1042	3	11	2010	20	48	5
2315	4782	2424	3	11	2010	20	48	5
2315	4782	3574	3	11	2010	20	48	5
2315	4782	4161	3	11	2010	20	48	5
2315	4782	4362	3	11	2010	20	48	5
2315	4784	235	3	11	2010	19	25	41
2315	4784	455	3	11	2010	19	25	41
2315	4784	861	3	11	2010	19	25	41
2315	4784	993	3	11	2010	19	25	41
2315	4784	1259	3	11	2010	19	25	41
2315	4784	4363	3	11	2010	19	25	41
2315	4785	146	3	11	2010	18	57	28
2315	4785	266	3	11	2010	18	57	28
2315	4785	466	3	11	2010	18	57	28
2315	4785	958	3	11	2010	18	57	28
2315	4786	16	3	11	2010	18	56	49
2315	4786	119	3	11	2010	18	56	49
2315	4786	122	3	11	2010	18	56	49
2315	4786	143	3	11	2010	18	56	49
2315	4786	156	3	11	2010	18	56	49
2315	4786	169	3	11	2010	18	56	49
2315	4786	209	3	11	2010	18	56	49
2315	4786	396	3	11	2010	18	56	49
2315	4786	951	3	11	2010	18	56	49
2315	4786	1247	3	11	2010	18	56	49
2315	4786	1266	3	11	2010	18	56	49
2315	4786	1700	3	11	2010	18	56	49
2315	4786	1719	3	11	2010	18	56	49
2315	4786	2111	3	11	2010	18	56	49
2315	4787	156	3	11	2010	18	56	27
2315	4787	169	3	11	2010	18	56	27
2315	4787	204	3	11	2010	18	56	27
2315	4787	365	3	11	2010	18	56	27
2315	4787	441	3	11	2010	18	56	27
2315	4787	443	3	11	2010	18	56	27
2315	4787	1091	3	11	2010	18	56	27
2315	4787	1247	3	11	2010	18	56	27
2315	4787	1716	3	11	2010	18	56	27
2315	4787	2519	3	11	2010	18	56	27
2315	4788	119	3	11	2010	18	56	5
2315	4788	156	3	11	2010	18	56	5
2315	4788	209	3	11	2010	18	56	5
2315	4788	458	3	11	2010	18	56	5
2315	4788	466	3	11	2010	18	56	5
2315	4788	1247	3	11	2010	18	56	5
2315	4788	1266	3	11	2010	18	56	5
2315	4788	1700	3	11	2010	18	56	5
2315	4788	1796	3	11	2010	18	56	5
2315	4788	1798	3	11	2010	18	56	5
2315	4788	1900	3	11	2010	18	56	5
2315	4788	4364	3	11	2010	18	56	5
2315	4789	119	2	11	2010	21	51	17
2315	4789	122	2	11	2010	21	51	17
2315	4789	169	2	11	2010	21	51	17
2315	4789	206	2	11	2010	21	51	17
2315	4789	298	2	11	2010	21	51	17
2315	4789	385	2	11	2010	21	51	17
2315	4789	393	2	11	2010	21	51	17
2315	4789	396	2	11	2010	21	51	17
2315	4789	434	2	11	2010	21	51	17
2315	4789	438	2	11	2010	21	51	17
2315	4789	443	2	11	2010	21	51	17
2315	4789	876	2	11	2010	21	51	17
2315	4789	951	2	11	2010	21	51	17
2315	4789	1727	2	11	2010	21	51	17
2315	4789	2517	2	11	2010	21	51	17
2315	4789	2875	2	11	2010	21	51	17
2315	4791	119	2	11	2010	21	40	3
2315	4791	122	2	11	2010	21	40	3
2315	4791	263	2	11	2010	21	40	3
2315	4791	446	2	11	2010	21	40	3
2315	4791	464	2	11	2010	21	40	3
2315	4791	466	2	11	2010	21	40	3
2315	4791	793	2	11	2010	21	40	3
2315	4791	2138	2	11	2010	21	40	3
2315	4792	119	2	11	2010	21	39	18
2315	4792	156	2	11	2010	21	39	18
2315	4792	393	2	11	2010	21	39	18
2315	4792	415	2	11	2010	21	39	18
2315	4792	521	2	11	2010	21	39	18
2315	4792	1900	2	11	2010	21	39	18
2315	4793	278	2	11	2010	21	33	17
2315	4793	343	2	11	2010	21	33	17
2315	4793	393	2	11	2010	21	33	17
2315	4793	1216	2	11	2010	21	33	17
2315	4793	1522	2	11	2010	21	33	17
2315	4794	156	2	11	2010	8	10	24
2315	4794	393	2	11	2010	8	10	24
2315	4794	443	2	11	2010	8	10	24
2315	4794	507	2	11	2010	8	10	24
2315	4795	122	2	11	2010	8	1	42
2315	4795	206	2	11	2010	8	1	42
2315	4795	307	2	11	2010	8	1	42
2315	4795	396	2	11	2010	8	1	42
2315	4795	434	2	11	2010	8	1	42
2315	4795	441	2	11	2010	8	1	42
2315	4795	457	2	11	2010	8	1	42
2315	4795	622	2	11	2010	8	1	42
2315	4795	1716	2	11	2010	8	1	42
2315	4795	3805	2	11	2010	8	1	42
2315	4796	122	2	11	2010	8	0	56
2315	4796	186	2	11	2010	8	0	56
2315	4796	206	2	11	2010	8	0	56
2315	4796	307	2	11	2010	8	0	56
2315	4796	441	2	11	2010	8	0	56
2315	4796	457	2	11	2010	8	0	56
2315	4796	518	2	11	2010	8	0	56
2315	4797	365	1	11	2010	20	58	35
2315	4797	951	1	11	2010	20	58	35
2315	4797	2899	1	11	2010	20	58	35
2315	4798	2	1	11	2010	20	47	40
2315	4798	119	1	11	2010	20	47	40
2315	4798	122	1	11	2010	20	47	40
2315	4798	143	1	11	2010	20	47	40
2315	4798	156	1	11	2010	20	47	40
2315	4798	209	1	11	2010	20	47	40
2315	4798	343	1	11	2010	20	47	40
2315	4798	365	1	11	2010	20	47	40
2315	4798	396	1	11	2010	20	47	40
2315	4798	447	1	11	2010	20	47	40
2315	4798	534	1	11	2010	20	47	40
2315	4798	951	1	11	2010	20	47	40
2315	4798	958	1	11	2010	20	47	40
2315	4798	1335	1	11	2010	20	47	40
2315	4798	1719	1	11	2010	20	47	40
2315	4798	2899	1	11	2010	20	47	40
2315	4798	4365	1	11	2010	20	47	40
2315	4799	16	1	11	2010	19	57	7
2315	4799	68	1	11	2010	19	57	7
2315	4799	119	1	11	2010	19	57	7
2315	4799	122	1	11	2010	19	57	7
2315	4799	156	1	11	2010	19	57	7
2315	4799	204	1	11	2010	19	57	7
2315	4799	278	1	11	2010	19	57	7
2315	4799	343	1	11	2010	19	57	7
2315	4799	365	1	11	2010	19	57	7
2315	4799	396	1	11	2010	19	57	7
2315	4799	443	1	11	2010	19	57	7
2315	4799	458	1	11	2010	19	57	7
2315	4799	507	1	11	2010	19	57	7
2315	4799	534	1	11	2010	19	57	7
2315	4799	1719	1	11	2010	19	57	7
2315	4799	1796	1	11	2010	19	57	7
2315	4799	2477	1	11	2010	19	57	7
2315	4799	2899	1	11	2010	19	57	7
2315	4799	4365	1	11	2010	19	57	7
2315	4800	2	1	11	2010	19	55	53
2315	4800	36	1	11	2010	19	55	53
2315	4800	66	1	11	2010	19	55	53
2315	4800	206	1	11	2010	19	55	53
2315	4800	209	1	11	2010	19	55	53
2315	4800	211	1	11	2010	19	55	53
2315	4800	235	1	11	2010	19	55	53
2315	4800	242	1	11	2010	19	55	53
2315	4800	272	1	11	2010	19	55	53
2315	4800	622	1	11	2010	19	55	53
2315	4800	636	1	11	2010	19	55	53
2315	4800	1219	1	11	2010	19	55	53
2315	4800	2053	1	11	2010	19	55	53
2315	4801	16	1	11	2010	9	1	32
2315	4801	52	1	11	2010	9	1	32
2315	4801	156	1	11	2010	9	1	32
2315	4801	206	1	11	2010	9	1	32
2315	4801	220	1	11	2010	9	1	32
2315	4801	518	1	11	2010	9	1	32
2315	4801	556	1	11	2010	9	1	32
2315	4801	557	1	11	2010	9	1	32
2315	4801	683	1	11	2010	9	1	32
2315	4801	685	1	11	2010	9	1	32
2315	4801	1196	1	11	2010	9	1	32
2315	4801	1828	1	11	2010	9	1	32
2315	4801	2053	1	11	2010	9	1	32
2315	4803	2	31	10	2010	21	6	25
2315	4803	122	31	10	2010	21	6	25
2315	4803	204	31	10	2010	21	6	25
2315	4803	305	31	10	2010	21	6	25
2315	4803	365	31	10	2010	21	6	25
2315	4803	400	31	10	2010	21	6	25
2315	4803	447	31	10	2010	21	6	25
2315	4803	534	31	10	2010	21	6	25
2315	4803	987	31	10	2010	21	6	25
2315	4803	1018	31	10	2010	21	6	25
2315	4804	16	31	10	2010	10	43	48
2315	4804	36	31	10	2010	10	43	48
2315	4804	66	31	10	2010	10	43	48
2315	4804	68	31	10	2010	10	43	48
2315	4804	206	31	10	2010	10	43	48
2315	4804	242	31	10	2010	10	43	48
2315	4804	290	31	10	2010	10	43	48
2315	4804	334	31	10	2010	10	43	48
2315	4804	368	31	10	2010	10	43	48
2315	4804	447	31	10	2010	10	43	48
2315	4804	498	31	10	2010	10	43	48
2315	4804	958	31	10	2010	10	43	48
2315	4805	36	31	10	2010	10	42	17
2315	4805	140	31	10	2010	10	42	17
2315	4805	156	31	10	2010	10	42	17
2315	4805	334	31	10	2010	10	42	17
2315	4805	662	31	10	2010	10	42	17
2315	4805	1709	31	10	2010	10	42	17
2315	4805	2247	31	10	2010	10	42	17
2315	4805	4366	31	10	2010	10	42	17
2315	4806	156	31	10	2010	10	41	54
2315	4806	371	31	10	2010	10	41	54
2315	4806	417	31	10	2010	10	41	54
2315	4806	1127	31	10	2010	10	41	54
2315	4806	1626	31	10	2010	10	41	54
2315	4806	1727	31	10	2010	10	41	54
2315	4806	1798	31	10	2010	10	41	54
2315	4806	2247	31	10	2010	10	41	54
2315	4807	119	31	10	2010	10	41	28
2315	4807	122	31	10	2010	10	41	28
2315	4807	156	31	10	2010	10	41	28
2315	4807	209	31	10	2010	10	41	28
